family_size,residential_area,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_cred_hist_average_value
6,3,22,12240,RENT,1,PERSONAL,D,1000,14.96,1,0.08,Y,3,171089.876
5,5,24,59000,RENT,1,HOMEIMPROVEMENT,D,18000,14.96,1,0.31,Y,4,31575.174
7,4,24,45000,RENT,,ELECTRONICS,D,17000,14.96,1,0.38,Y,2,145721.2
8,3,23,31000,RENT,1,PERSONAL,D,1000,14.96,1,0.03,Y,3,28695.062
1,2,24,25200,RENT,8,FURNITURE,D,2000,14.96,1,0.08,Y,4,67471.409
7,1,23,59000,RENT,7,PERSONAL,D,2500,14.96,0,0.04,N,2,108767.733
4,4,22,33996,OWN,0,HEALTHANDBEAUTY,D,10000,14.96,0,0.29,Y,3,110153.343
7,5,24,35004,OWN,8,FURNITURE,D,8000,14.96,0,0.23,N,4,151969.814
3,4,26,24000,RENT,0,MEDICAL,D,3600,14.96,1,0.15,N,4,189956.269
7,4,24,36000,MORTGAGE,4,HEALTHANDBEAUTY,D,2000,14.96,0,0.06,N,2,188460.086
3,4,23,30500,MORTGAGE,6,MEDICAL,D,3000,14.96,1,0.1,Y,2,149095.196
6,3,23,31785,MORTGAGE,7,MEDICAL,D,6000,14.96,1,0.19,N,2,185100.466
7,1,22,30000,RENT,1,ELECTRONICS,D,4000,14.96,1,0.13,Y,2,21353.164
2,4,23,50000,RENT,4,HEALTHANDBEAUTY,D,4000,14.96,0,0.08,N,3,196764.235
5,3,23,52000,RENT,5,PERSONAL,D,4600,14.96,1,0.09,N,2,45541.48
2,5,25,49000,RENT,3,MEDICAL,D,4800,14.96,1,0.1,Y,2,79812.41
5,4,23,41000,MORTGAGE,7,HEALTHANDBEAUTY,D,10000,14.96,0,0.24,Y,2,120214.439
9,2,22,41000,OWN,6,MEDICAL,D,2500,14.96,0,0.06,Y,4,140446.647
1,1,25,153000,RENT,9,FURNITURE,D,10000,14.96,1,0.07,Y,4,146727.855
4,2,21,30000,RENT,2,PERSONAL,D,5000,14.96,1,0.17,N,2,174915.521
4,3,26,31000,RENT,4,ELECTRONICS,D,5000,14.96,0,0.16,Y,3,181850.065
4,3,24,33996,RENT,2,HOMEIMPROVEMENT,D,5000,14.96,1,0.15,N,2,153372.286
2,1,25,35280,RENT,0,HOMEIMPROVEMENT,D,5000,14.96,1,0.14,N,3,20910.777
1,2,26,37800,MORTGAGE,10,HOMEIMPROVEMENT,D,7000,14.96,1,0.19,N,4,189568.098
5,4,23,46744,RENT,4,ELECTRONICS,D,8800,14.96,0,0.19,Y,3,2392.306
2,3,22,90000,RENT,4,ELECTRONICS,D,5000,14.96,0,0.06,Y,4,113206.791
2,3,25,80000,RENT,8,FURNITURE,D,5000,14.96,1,0.06,Y,4,18314.664
5,3,24,116300,RENT,6,HOMEIMPROVEMENT,D,5000,14.96,0,0.04,Y,4,129264.078
8,3,21,46500,MORTGAGE,5,ELECTRONICS,D,1300,14.96,0,0.03,N,2,12108.25
8,3,22,39000,RENT,1,HOMEIMPROVEMENT,D,5600,14.96,1,0.14,N,4,18635.5
8,4,24,36000,RENT,5,MEDICAL,D,6000,14.96,0,0.17,N,2,139165.464
7,2,22,49600,MORTGAGE,4,HEALTHANDBEAUTY,D,10000,14.96,0,0.2,Y,3,76646.963
2,5,24,42000,RENT,2,HOMEIMPROVEMENT,D,6000,14.96,1,0.14,Y,3,172119.564
3,5,25,52000,RENT,4,HEALTHANDBEAUTY,D,6000,14.96,0,0.12,Y,2,33772.914
9,5,23,73500,RENT,7,PERSONAL,D,6000,14.96,0,0.08,Y,4,161647.527
2,2,25,73000,RENT,2,FURNITURE,D,6000,14.96,1,0.08,N,4,69168.921
4,2,22,54000,RENT,6,MEDICAL,D,7000,14.96,1,0.13,Y,4,34593.203
1,3,22,54000,RENT,2,PERSONAL,D,7000,14.96,1,0.13,N,3,23829.815
2,4,23,76000,RENT,0,PERSONAL,D,7000,14.96,1,0.09,N,4,22952.35
3,1,21,39600,RENT,3,ELECTRONICS,D,7000,14.96,0,0.18,Y,2,18009.246
9,1,26,36000,RENT,3,FURNITURE,D,7000,14.96,1,0.19,Y,4,59226.124
8,2,21,47000,RENT,5,HEALTHANDBEAUTY,D,7000,14.96,0,0.15,Y,3,74477.948
2,3,21,45000,RENT,0,PERSONAL,D,7000,14.96,1,0.16,Y,4,193050.772
8,1,25,73000,RENT,2,PERSONAL,D,7200,14.96,1,0.1,N,3,85106.625
4,4,22,25200,RENT,7,MEDICAL,D,7500,14.96,1,0.3,N,3,88505.251
5,3,22,43000,RENT,1,HEALTHANDBEAUTY,D,7500,14.96,1,0.17,N,3,83390.691
8,4,22,66300,RENT,3,MEDICAL,D,7500,14.96,1,0.1,N,2,30617.942
2,2,24,36000,RENT,2,HEALTHANDBEAUTY,D,8000,14.96,1,0.22,Y,2,61963.288
8,2,22,48996,RENT,0,PERSONAL,D,8000,14.96,1,0.16,Y,2,40760.47
6,4,23,54000,MORTGAGE,7,FURNITURE,D,5000,14.96,1,0.09,Y,2,171163.801
1,4,24,56400,RENT,4,MEDICAL,D,8000,14.96,1,0.14,Y,2,23090.945
5,1,22,61547,OWN,1,ELECTRONICS,D,24250,14.96,0,0.39,Y,3,114558.507
4,5,25,62400,MORTGAGE,9,ELECTRONICS,D,12500,14.96,0,0.2,N,3,169628.715
6,3,26,30500,RENT,1,PERSONAL,D,8600,14.96,1,0.28,Y,4,197226.93
8,4,26,64000,MORTGAGE,2,PERSONAL,D,8000,14.96,0,0.13,Y,2,95855.19
4,1,26,42600,RENT,3,PERSONAL,D,9000,14.96,0,0.21,N,2,52885.392
2,2,22,67350,MORTGAGE,6,ELECTRONICS,D,9600,14.96,0,0.14,N,4,188537.818
2,3,25,71328,MORTGAGE,3,ELECTRONICS,D,25000,14.96,0,0.35,Y,3,60268.828
6,3,25,72000,MORTGAGE,9,HOMEIMPROVEMENT,D,10000,14.96,0,0.14,N,3,21517.311
6,4,23,45000,RENT,7,ELECTRONICS,D,4000,14.96,0,0.09,N,4,119770.372
9,5,26,75000,MORTGAGE,11,HEALTHANDBEAUTY,D,6000,14.96,0,0.08,N,3,33630.431
9,3,23,69000,MORTGAGE,0,HOMEIMPROVEMENT,D,15000,14.96,1,0.22,N,2,73088.298
9,1,22,58650,MORTGAGE,6,MEDICAL,D,25000,14.96,1,0.36,N,2,106683.754
7,3,21,76800,MORTGAGE,5,PERSONAL,D,8000,14.96,0,0.1,Y,3,101087.271
5,4,24,71004,MORTGAGE,8,FURNITURE,D,5000,14.96,1,0.07,Y,3,148973.264
2,3,26,34000,RENT,2,PERSONAL,D,12000,14.96,1,0.35,N,3,167378.28
3,2,26,80000,MORTGAGE,4,PERSONAL,D,5000,14.96,0,0.06,Y,3,168567.301
6,3,23,80000,MORTGAGE,5,HEALTHANDBEAUTY,D,20000,14.96,0,0.25,N,3,187553.748
5,4,25,32004,RENT,3,MEDICAL,D,12000,14.96,1,0.37,Y,3,9063.554
6,4,23,62900,RENT,2,MEDICAL,D,12000,14.96,1,0.16,N,4,68594.766
5,1,23,78000,RENT,1,HOMEIMPROVEMENT,D,12000,14.96,1,0.15,N,4,6248.034
3,1,23,87000,MORTGAGE,2,PERSONAL,D,25000,14.96,0,0.29,Y,2,174705.394
8,3,25,76800,MORTGAGE,9,FURNITURE,D,15000,14.96,1,0.2,N,2,183313.531
6,3,21,71232,RENT,5,HEALTHANDBEAUTY,D,12800,14.96,0,0.18,N,4,161668.665
4,4,26,95000,MORTGAGE,0,ELECTRONICS,D,20000,14.96,0,0.21,N,3,193012.765
8,5,23,95620,MORTGAGE,7,ELECTRONICS,D,13500,14.96,0,0.14,Y,4,109292.708
8,4,22,53591,RENT,6,ELECTRONICS,D,13750,14.96,0,0.26,N,2,10030.882
7,4,22,71400,MORTGAGE,2,MEDICAL,D,15000,14.96,1,0.18,Y,3,196927.223
4,2,24,55845,RENT,1,MEDICAL,D,14000,14.96,1,0.21,N,4,69906.073
6,1,21,102000,MORTGAGE,0,ELECTRONICS,D,18000,14.96,0,0.18,N,3,116778.716
2,5,26,91000,MORTGAGE,10,FURNITURE,D,5000,14.96,1,0.05,N,2,46422.415
8,1,24,108000,MORTGAGE,5,ELECTRONICS,D,9950,14.96,0,0.09,Y,4,15116.192
6,5,22,33996,RENT,6,HEALTHANDBEAUTY,D,15000,14.96,1,0.44,Y,4,88585.861
8,3,26,37680,RENT,5,MEDICAL,D,2000,14.96,1,0.05,N,3,90327.291
7,2,21,54000,RENT,0,HEALTHANDBEAUTY,D,1600,14.96,1,0.03,N,4,189671.813
4,3,22,120456,MORTGAGE,6,ELECTRONICS,D,20000,14.96,0,0.17,Y,2,194456.063
8,5,23,130000,OWN,7,HEALTHANDBEAUTY,D,22600,14.96,0,0.17,Y,2,193612.517
6,3,26,150000,OWN,6,ELECTRONICS,D,7000,14.96,0,0.05,Y,4,108034.591
4,1,24,59000,RENT,7,HOMEIMPROVEMENT,D,15250,14.96,0,0.26,N,4,19440.306
2,1,25,200000,OWN,0,HOMEIMPROVEMENT,D,24000,14.96,0,0.12,Y,3,175384.793
4,1,24,36000,RENT,5,HEALTHANDBEAUTY,D,6000,14.96,0,0.17,N,3,159817.179
9,5,22,75000,MORTGAGE,6,HEALTHANDBEAUTY,D,25000,14.96,0,0.33,Y,3,28594.04
6,4,24,33996,RENT,2,ELECTRONICS,D,5000,14.96,1,0.15,Y,4,11617.127
4,5,22,43600,MORTGAGE,4,FURNITURE,D,10000,14.96,1,0.23,N,2,175992.762
8,2,22,54000,RENT,2,MEDICAL,D,7000,14.96,1,0.13,Y,2,147307.704
9,4,26,37680,RENT,5,MEDICAL,D,2000,14.96,1,0.05,Y,2,104564.99
5,3,26,95000,MORTGAGE,0,HOMEIMPROVEMENT,D,20000,14.96,0,0.21,N,4,192932.79
5,5,26,103000,MORTGAGE,10,ELECTRONICS,D,5000,14.96,0,0.05,N,4,194014.772
1,5,21,30000,RENT,2,MEDICAL,D,5000,14.96,1,0.17,Y,4,128970.511
2,3,22,25200,RENT,7,FURNITURE,D,7500,14.96,1,0.3,N,3,4652.973
2,1,26,65935,RENT,1,ELECTRONICS,D,24250,14.96,1,0.37,N,4,40199.372
2,1,23,69000,MORTGAGE,0,HOMEIMPROVEMENT,D,15000,14.96,1,0.22,N,4,31681.682
2,3,30,14400,OWN,0,HOMEIMPROVEMENT,D,9250,14.96,1,0.64,N,10,37096.649
9,1,30,14400,OWN,0,MEDICAL,D,5000,14.96,1,0.35,N,9,81145.674
5,5,29,92200,RENT,7,HEALTHANDBEAUTY,D,25000,14.96,0,0.27,N,5,178045.89
2,2,34,171996,MORTGAGE,1,PERSONAL,D,15000,14.96,0,0.09,N,5,94162.171
9,4,27,72000,RENT,3,HEALTHANDBEAUTY,D,24000,14.96,1,0.33,N,10,131481.086
8,4,28,46500,RENT,2,ELECTRONICS,D,22500,14.96,1,0.48,Y,9,114445.261
9,3,28,98000,RENT,0,HOMEIMPROVEMENT,D,20000,14.96,1,0.2,N,6,60523.228
3,1,27,51200,RENT,11,ELECTRONICS,D,18000,14.96,1,0.35,Y,8,111902.636
1,3,29,60000,RENT,13,HOMEIMPROVEMENT,D,17000,14.96,0,0.28,N,8,107013.546
3,3,28,24000,RENT,5,MEDICAL,D,16750,14.96,1,0.7,Y,10,135325.824
9,5,32,25800,MORTGAGE,0,HEALTHANDBEAUTY,D,2400,14.96,0,0.09,N,6,43889.526
2,1,27,49000,RENT,3,PERSONAL,D,3000,14.96,0,0.06,Y,8,94400.803
5,4,27,51850,RENT,2,MEDICAL,D,3000,14.96,1,0.05,Y,7,65613.59
2,4,29,51500,RENT,2,ELECTRONICS,D,3200,14.96,1,0.06,Y,7,183006.076
2,5,35,32000,MORTGAGE,1,FURNITURE,D,10750,14.96,1,0.34,Y,5,77701.283
4,3,30,34000,MORTGAGE,14,HEALTHANDBEAUTY,D,6000,14.96,1,0.18,Y,6,88208.375
4,1,27,28800,RENT,6,ELECTRONICS,D,5000,14.96,0,0.17,Y,5,115580.508
4,2,29,30796,RENT,13,MEDICAL,D,5000,14.96,0,0.16,Y,8,104087.015
8,3,28,42000,MORTGAGE,13,PERSONAL,D,8500,14.96,0,0.2,N,10,4321.23
6,5,29,42000,RENT,0,HOMEIMPROVEMENT,D,5000,14.96,1,0.12,N,9,103935.45
3,3,33,51000,RENT,17,MEDICAL,D,5000,14.96,1,0.1,Y,9,76401.619
3,1,28,46000,MORTGAGE,3,ELECTRONICS,D,16750,14.96,0,0.36,N,6,145505.619
9,1,33,44000,RENT,6,FURNITURE,D,6000,14.96,1,0.14,N,8,61475.906
8,1,33,61200,RENT,3,MEDICAL,D,7000,14.96,1,0.1,Y,8,92494.683
6,1,31,29640,RENT,4,FURNITURE,D,6250,14.96,1,0.21,N,7,170995.258
4,4,30,52000,MORTGAGE,7,PERSONAL,D,5500,14.96,0,0.11,Y,10,172209.528
1,4,33,54000,RENT,1,FURNITURE,D,6500,14.96,1,0.12,Y,7,108677.138
6,3,27,47000,MORTGAGE,2,FURNITURE,D,25000,14.96,1,0.53,Y,9,34648.716
4,1,29,31836,RENT,2,ELECTRONICS,D,6400,14.96,1,0.2,Y,5,175987.398
2,3,33,66000,RENT,2,HEALTHANDBEAUTY,D,6400,14.96,1,0.1,N,7,76137.924
1,5,28,30416,RENT,7,HOMEIMPROVEMENT,D,7000,14.96,1,0.23,Y,7,168949.498
2,4,32,56784,OWN,3,PERSONAL,D,12000,14.96,0,0.21,Y,10,188035.619
1,4,29,60000,MORTGAGE,8,HOMEIMPROVEMENT,D,16000,14.96,0,0.27,Y,6,22060.417
2,2,32,59000,RENT,1,PERSONAL,D,8000,14.96,1,0.14,Y,10,150676.267
3,3,30,108000,RENT,1,PERSONAL,D,8000,14.96,1,0.07,Y,7,35216.507
5,4,34,32758,RENT,0,FURNITURE,D,8400,14.96,1,0.26,N,5,64474.187
9,3,27,67000,MORTGAGE,11,ELECTRONICS,D,24250,14.96,0,0.36,N,8,89951.235
2,5,28,39000,RENT,6,MEDICAL,D,10000,14.96,1,0.26,N,6,9093.76
9,3,31,72000,MORTGAGE,15,HEALTHANDBEAUTY,D,12300,14.96,0,0.17,Y,5,111740.865
1,4,27,73580,MORTGAGE,3,ELECTRONICS,D,19950,14.96,0,0.27,N,7,29196.404
6,3,29,54000,RENT,0,PERSONAL,D,10000,14.96,1,0.19,N,9,173576.309
3,5,28,65000,RENT,12,HEALTHANDBEAUTY,D,10000,14.96,0,0.15,Y,6,106174.265
2,2,33,34000,RENT,17,FURNITURE,D,11175,14.96,1,0.33,N,8,173071.351
2,5,29,79894,MORTGAGE,7,HEALTHANDBEAUTY,D,20000,14.96,0,0.25,Y,10,148182.333
6,4,30,34046,RENT,2,MEDICAL,D,12000,14.96,1,0.35,Y,6,2416.523
5,4,32,34310,RENT,2,HEALTHANDBEAUTY,D,12000,14.96,1,0.35,Y,8,61241.594
8,2,31,84000,MORTGAGE,2,ELECTRONICS,D,10400,14.96,0,0.12,N,7,60116.539
5,2,33,87000,MORTGAGE,1,ELECTRONICS,D,5000,14.96,0,0.06,Y,9,1959.216
1,1,27,89000,MORTGAGE,11,ELECTRONICS,D,2800,14.96,0,0.03,Y,10,38279.138
6,1,27,223000,RENT,4,ELECTRONICS,D,12000,14.96,1,0.05,N,6,196436.813
3,3,34,108000,RENT,0,HOMEIMPROVEMENT,D,12350,14.96,1,0.11,Y,7,83243.894
9,1,27,90000,MORTGAGE,5,HEALTHANDBEAUTY,D,20500,14.96,0,0.23,Y,8,151657.479
3,5,31,33000,OWN,6,FURNITURE,D,5000,14.96,0,0.15,N,6,40539.749
6,1,29,84000,MORTGAGE,6,FURNITURE,D,8000,14.96,1,0.1,N,5,70084.602
9,2,27,106000,OWN,3,PERSONAL,D,16000,14.96,0,0.15,Y,9,110594.051
8,4,28,42000,RENT,4,FURNITURE,D,2000,14.96,1,0.05,Y,6,177160.373
8,3,31,110000,MORTGAGE,5,HEALTHANDBEAUTY,D,5000,14.96,0,0.05,Y,9,136380.688
2,1,27,108000,MORTGAGE,11,FURNITURE,D,25000,14.96,1,0.23,Y,9,168373.396
5,4,33,124000,OWN,10,PERSONAL,D,23500,14.96,0,0.19,Y,6,154895.618
2,1,33,118000,MORTGAGE,5,FURNITURE,D,25000,14.96,1,0.21,Y,9,134608.478
2,3,29,61000,RENT,2,PERSONAL,D,15000,14.96,1,0.25,Y,8,103815.243
5,2,29,136000,MORTGAGE,4,FURNITURE,D,7775,14.96,1,0.06,Y,5,61531.574
1,4,30,90000,RENT,10,HOMEIMPROVEMENT,D,15000,14.96,0,0.17,N,6,96087.408
3,1,32,62900,RENT,6,MEDICAL,D,16000,14.96,1,0.22,N,5,121489.729
1,1,30,253000,MORTGAGE,3,FURNITURE,D,24000,14.96,1,0.09,N,7,107176.826
9,4,27,28800,RENT,6,MEDICAL,D,5000,14.96,0,0.17,Y,5,97067.458
9,3,33,50000,RENT,6,PERSONAL,D,6000,14.96,0,0.12,Y,5,107928.883
8,4,29,61000,RENT,2,HEALTHANDBEAUTY,D,15000,14.96,1,0.25,N,10,59376.961
6,4,29,42000,RENT,0,HEALTHANDBEAUTY,D,5000,14.96,1,0.12,Y,5,38606.674
2,3,32,56784,OWN,3,MEDICAL,D,12000,14.96,0,0.21,Y,5,133067.261
4,3,30,265000,MORTGAGE,3,HOMEIMPROVEMENT,D,24000,14.96,0,0.09,Y,7,91810.126
8,5,33,40000,RENT,17,ELECTRONICS,D,11175,14.96,0,0.28,Y,5,38479.609
3,1,33,87000,MORTGAGE,1,PERSONAL,D,5000,14.96,0,0.06,N,6,111314.875
2,1,28,48000,RENT,4,HEALTHANDBEAUTY,D,2000,14.96,0,0.04,N,5,15107.763
1,3,30,78000,RENT,10,FURNITURE,D,15000,14.96,1,0.19,N,9,106425.965
6,4,33,66000,RENT,2,HEALTHANDBEAUTY,D,6400,14.96,1,0.1,N,6,186619.812
1,1,37,260000,MORTGAGE,12,HEALTHANDBEAUTY,D,20000,14.96,0,0.08,N,12,147677.586
8,4,38,48384,RENT,4,MEDICAL,D,19000,14.96,1,0.39,Y,16,122540.967
2,5,49,69000,RENT,0,HOMEIMPROVEMENT,D,16000,14.96,1,0.23,Y,12,43536.022
8,1,39,30000,MORTGAGE,14,MEDICAL,D,7200,14.96,1,0.24,Y,11,4004.195
5,2,36,33000,RENT,2,HOMEIMPROVEMENT,D,10800,14.96,1,0.33,Y,15,79783.437
7,5,45,31200,RENT,11,PERSONAL,D,4000,14.96,0,0.13,Y,17,194777.375
7,4,40,50000,MORTGAGE,5,HOMEIMPROVEMENT,D,6000,14.96,0,0.12,Y,16,134866.171
6,5,43,42000,RENT,4,ELECTRONICS,D,7000,14.96,0,0.17,Y,16,169664.137
8,4,42,30000,RENT,5,HEALTHANDBEAUTY,D,8000,14.96,0,0.27,N,15,57207.447
2,1,40,32000,RENT,2,FURNITURE,D,8000,14.96,1,0.25,Y,17,2079.543
2,3,38,60000,OWN,2,HEALTHANDBEAUTY,D,6000,14.96,0,0.1,Y,14,129039.772
2,1,48,72000,MORTGAGE,5,HOMEIMPROVEMENT,D,7000,14.96,0,0.1,Y,17,9067.532
3,5,36,85000,OWN,2,ELECTRONICS,D,8000,14.96,0,0.09,N,14,129869.563
6,1,38,99996,OWN,22,HOMEIMPROVEMENT,D,25000,14.96,0,0.25,Y,13,193578.873
2,1,50,102031,MORTGAGE,9,HOMEIMPROVEMENT,D,12000,14.96,0,0.12,Y,11,172097.121
9,3,48,94050,MORTGAGE,1,FURNITURE,D,23000,14.96,1,0.24,Y,16,127067.502
7,4,43,112000,MORTGAGE,14,PERSONAL,D,25000,14.96,0,0.22,Y,15,113483.168
6,5,38,120000,OWN,11,HEALTHANDBEAUTY,D,23600,14.96,0,0.2,Y,13,20764.457
9,5,41,141000,MORTGAGE,12,FURNITURE,D,25000,14.96,1,0.18,N,13,38180.022
7,2,36,160000,OWN,20,HEALTHANDBEAUTY,D,24000,14.96,0,0.15,Y,14,102158.091
9,4,41,138550,MORTGAGE,8,MEDICAL,D,23000,14.96,1,0.14,N,12,30183.195
8,3,39,325000,MORTGAGE,14,PERSONAL,D,18000,14.96,0,0.06,Y,14,146282.228
6,3,40,50000,MORTGAGE,5,PERSONAL,D,6000,14.96,0,0.12,N,15,157792.198
9,4,38,60000,OWN,2,PERSONAL,D,6000,14.96,0,0.1,N,11,183080.128
1,2,42,30000,RENT,5,HEALTHANDBEAUTY,D,8000,14.96,0,0.27,Y,12,71415.925
8,1,36,160000,OWN,20,HEALTHANDBEAUTY,D,24000,14.96,0,0.15,Y,15,2391.923
4,2,39,325000,MORTGAGE,14,PERSONAL,D,18000,14.96,0,0.06,Y,17,171881.885
7,3,43,112000,MORTGAGE,14,PERSONAL,D,25000,14.96,0,0.22,N,16,181007.822
3,3,38,99996,OWN,22,MEDICAL,D,25000,14.96,0,0.25,N,11,29945.784
8,3,58,43500,RENT,4,ELECTRONICS,D,1800,14.96,0,0.04,Y,21,49122.329
4,4,25,84000,MORTGAGE,0,ELECTRONICS,F,2125,15.01,1,0.03,Y,4,157213.345
2,1,25,170850,MORTGAGE,9,MEDICAL,F,6500,15.01,1,0.03,N,2,178593.336
8,4,26,108000,RENT,2,PERSONAL,D,25000,15.05,1,0.23,N,3,83581.549
5,1,23,76042,RENT,6,HOMEIMPROVEMENT,D,20000,15.05,1,0.26,Y,4,46657.153
5,4,21,22000,OWN,2,FURNITURE,D,4000,15.05,0,0.18,N,4,64000.703
8,5,22,22000,OWN,1,FURNITURE,D,8500,15.05,0,0.39,N,4,30575.511
8,1,21,24396,MORTGAGE,2,HEALTHANDBEAUTY,D,4000,15.05,0,0.16,N,4,120537.973
5,1,25,27048,FAMILY,9,MEDICAL,D,8000,15.05,1,0.3,Y,2,178364.935
2,4,23,10000,RENT,1,FURNITURE,D,1750,15.05,1,0.17,Y,3,95112.553
6,2,24,15915,RENT,0,PERSONAL,D,2000,15.05,1,0.13,Y,4,113868.596
8,2,23,95000,RENT,7,HEALTHANDBEAUTY,D,15000,15.05,0,0.16,Y,2,168695.818
5,1,23,33000,RENT,1,FURNITURE,D,4500,15.05,1,0.14,N,4,101502.073
5,4,22,41600,MORTGAGE,2,ELECTRONICS,D,3000,15.05,0,0.07,N,3,146874.885
4,2,25,175000,RENT,4,HOMEIMPROVEMENT,D,10000,15.05,0,0.06,Y,4,193582.308
6,4,24,83000,RENT,8,PERSONAL,D,9000,15.05,1,0.11,Y,3,144375.179
1,1,22,30000,RENT,4,HOMEIMPROVEMENT,D,8500,15.05,1,0.28,Y,4,107296.466
3,3,26,39200,MORTGAGE,2,MEDICAL,D,4000,15.05,1,0.1,N,3,28452.534
2,2,26,39500,MORTGAGE,6,MEDICAL,D,15250,15.05,1,0.39,N,4,137130.864
7,4,24,37004,RENT,2,HEALTHANDBEAUTY,D,5500,15.05,1,0.15,N,4,11031.445
7,4,24,58668,RENT,8,MEDICAL,D,6000,15.05,1,0.1,Y,4,168903.992
8,3,22,34404,RENT,2,HOMEIMPROVEMENT,D,7500,15.05,1,0.22,N,2,112800.237
6,4,25,48000,RENT,7,HOMEIMPROVEMENT,D,9000,15.05,1,0.19,Y,3,22652.233
4,1,23,65400,MORTGAGE,4,HEALTHANDBEAUTY,D,20000,15.05,0,0.31,Y,4,79091.797
8,2,26,47004,RENT,5,PERSONAL,D,10000,15.05,0,0.21,N,2,143059.985
2,4,26,68000,RENT,3,ELECTRONICS,D,10000,15.05,0,0.15,N,4,124665.853
6,2,24,29000,RENT,0,ELECTRONICS,D,11000,15.05,1,0.38,Y,4,53514.738
6,4,25,62393,FAMILY,0,MEDICAL,D,20000,15.05,1,0.27,Y,3,52020.355
8,3,24,29000,RENT,0,MEDICAL,D,12000,15.05,1,0.41,Y,2,185822.338
2,4,22,74000,MORTGAGE,4,PERSONAL,D,15000,15.05,1,0.2,N,3,134731.177
3,2,26,82000,MORTGAGE,2,PERSONAL,D,4500,15.05,0,0.05,Y,4,76266.977
4,1,26,87500,FAMILY,3,HEALTHANDBEAUTY,D,7500,15.05,0,0.09,Y,2,132702.976
8,4,21,30000,RENT,0,FURNITURE,D,13750,15.05,1,0.46,Y,4,127017.12
6,5,21,36500,RENT,1,PERSONAL,D,14400,15.05,1,0.39,N,4,194760.842
7,3,25,36000,RENT,1,MEDICAL,D,15000,15.05,1,0.42,Y,2,126545.901
7,2,22,50004,RENT,6,HEALTHANDBEAUTY,D,15000,15.05,0,0.3,Y,2,75128.466
3,1,24,115000,MORTGAGE,3,FURNITURE,D,12000,15.05,1,0.1,N,4,3049.547
5,3,24,103044,MORTGAGE,8,MEDICAL,D,11600,15.05,1,0.1,Y,2,3688.758
9,3,25,36000,RENT,1,FURNITURE,D,15000,15.05,1,0.42,Y,2,9374.553
5,1,22,22000,OWN,1,FURNITURE,D,8500,15.05,0,0.39,N,4,158911.448
9,4,25,175000,RENT,4,HOMEIMPROVEMENT,D,10000,15.05,0,0.06,N,3,5861.543
6,1,24,127000,MORTGAGE,3,HOMEIMPROVEMENT,D,12000,15.05,0,0.09,Y,3,69841.746
6,1,26,108000,RENT,2,PERSONAL,D,25000,15.05,1,0.23,N,2,129613.087
8,2,22,34404,RENT,2,FURNITURE,D,7500,15.05,1,0.22,Y,2,9141.21
9,3,24,70550,RENT,8,MEDICAL,D,9000,15.05,1,0.11,Y,2,160703.212
4,5,25,79404,FAMILY,0,HEALTHANDBEAUTY,D,20000,15.05,0,0.25,N,3,157058.917
5,5,31,73000,RENT,1,HOMEIMPROVEMENT,D,20000,15.05,1,0.27,Y,5,187924.051
6,1,32,58650,RENT,6,MEDICAL,D,17400,15.05,1,0.25,N,6,169772.598
4,5,28,66000,RENT,12,PERSONAL,D,2475,15.05,1,0.04,Y,8,99920.107
9,2,29,12000,RENT,1,ELECTRONICS,D,4500,15.05,1,0.38,N,9,111044.86
7,2,32,41000,MORTGAGE,2,PERSONAL,D,8000,15.05,0,0.2,N,9,125075.734
6,1,32,56000,RENT,1,MEDICAL,D,9000,15.05,1,0.16,Y,6,115213.943
5,3,35,20000,RENT,0,ELECTRONICS,D,8500,15.05,1,0.42,Y,10,8681.948
6,3,30,85000,RENT,5,HEALTHANDBEAUTY,D,5000,15.05,0,0.06,N,9,83474.988
8,3,30,45063,RENT,7,MEDICAL,D,7500,15.05,1,0.17,N,6,93456.129
5,5,30,62256,MORTGAGE,1,HOMEIMPROVEMENT,D,9000,15.05,0,0.14,Y,10,81981.212
9,3,28,75000,FAMILY,4,HEALTHANDBEAUTY,D,7200,15.05,0,0.1,Y,6,86187.01
6,2,30,80000,OWN,0,PERSONAL,D,8000,15.05,0,0.1,N,5,3647.889
4,1,31,89000,MORTGAGE,8,PERSONAL,D,12250,15.05,0,0.14,N,8,184327.114
2,1,28,24000,RENT,0,MEDICAL,D,1600,15.05,1,0.07,N,5,108699.074
9,5,35,234600,MORTGAGE,1,HOMEIMPROVEMENT,D,7500,15.05,0,0.03,Y,6,83611.254
2,4,29,12000,RENT,1,ELECTRONICS,D,4500,15.05,1,0.38,N,9,144678.397
9,5,47,72000,RENT,5,HEALTHANDBEAUTY,D,2500,15.05,0,0.03,N,11,10520.526
4,3,38,50000,MORTGAGE,6,PERSONAL,D,3000,15.05,0,0.06,N,12,10962.153
9,1,24,27500,RENT,0,PERSONAL,E,5000,15.07,1,0.18,Y,4,29762.97
9,5,27,58650,MORTGAGE,5,MEDICAL,E,7500,15.07,1,0.11,Y,9,9622.556
4,2,23,56016,RENT,4,ELECTRONICS,E,5000,15.13,0,0.09,N,3,123186.924
6,1,23,75000,MORTGAGE,2,HEALTHANDBEAUTY,E,19600,15.13,0,0.26,N,3,176259.948
